"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Jammerbugt";136.7
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Læsø";223.7
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Mariagerfjord";72.6
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Morsø";105.1
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Rebild";84.0
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Thisted";85.1
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Vesthimmerlands";169.6
"Kvadratmeter (m2) pr. indbygger";"Parker, sportsanlæg og andre rekreative områder";"Aalborg";57.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Region Hovedstaden";517.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"København";0.7
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Frederiksberg";0.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Dragør";315.8
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Tårnby";84.5
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Albertslund";41.2
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Ballerup";77.6
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Brøndby";12.8
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Gentofte";0.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Gladsaxe";2.6
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Glostrup";2.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Herlev";24.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Hvidovre";16.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Høje-Taastrup";604.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Ishøj";433.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Lyngby-Taarbæk";33.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Rødovre";1.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Vallensbæk";34.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Allerød";836.9
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Egedal";1360.1
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Fredensborg";1062.9
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Frederikssund";3019.9
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Furesø";211.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Gribskov";2770.5
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Halsnæs";1197.9
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Helsingør";560.1
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Hillerød";1583.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Hørsholm";224.5
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Rudersdal";142.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Bornholm";8803.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Christiansø";0.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Region Sjælland";5554.1
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Greve";455.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Køge";2232.2
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Lejre";5108.5
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Roskilde";1265.8
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Solrød";898.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Faxe";6744.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Guldborgsund";10290.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Holbæk";5148.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Kalundborg";7610.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Lolland";16811.9
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Næstved";5246.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Odsherred";5766.9
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Ringsted";5311.7
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Slagelse";4723.9
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Sorø";5893.5
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Stevns";7770.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Vordingborg";8889.8
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Region Syddanmark";6179.2
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Assens";8067.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Faaborg-Midtfyn";7737.6
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Kerteminde";5833.2
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Langeland";16123.7
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Middelfart";4643.1
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Nordfyns";10702.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Nyborg";5753.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Odense";628.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Svendborg";4390.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Ærø";10186.7
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Billund";11068.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Esbjerg";4300.1
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Fanø";1065.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Fredericia";1115.9
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Haderslev";9936.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Kolding";4083.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Sønderborg";4424.5
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Tønder";22316.1
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Varde";13691.6
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Vejen";13012.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Vejle";5037.1
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Aabenraa";10491.1
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Region Midtjylland";5669.6
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Favrskov";6931.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Hedensted";7754.1
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Horsens";3091.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Norddjurs";11761.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Odder";6600.8
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Randers";5044.2
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Samsø";20385.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Silkeborg";3930.9
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Skanderborg";3510.8
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Syddjurs";8449.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Aarhus";641.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Herning";8531.7
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Holstebro";7838.5
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Ikast-Brande";9243.9
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Lemvig";16159.8
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Ringkøbing-Skjern";15841.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Skive";10024.8
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Struer";8422.1
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Viborg";8319.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Region Nordjylland";7755.9
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Brønderslev";11975.6
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Frederikshavn";5215.8
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Hjørring";8986.3
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Jammerbugt";12584.0
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Læsø";13843.8
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Mariagerfjord";10157.4
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Morsø";13269.7
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Rebild";12911.1
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Thisted";12031.2
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Vesthimmerlands";13999.6
"Kvadratmeter (m2) pr. indbygger";"Landbrugsafgrøder";"Aalborg";2976.7
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Region Hovedstaden";422.3
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"København";0.0
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Frederiksberg";0.0
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Dragør";180.9
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Tårnby";44.9
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Albertslund";11.0
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Ballerup";33.7
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Brøndby";1.4
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Gentofte";0.1
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Gladsaxe";0.0
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Glostrup";2.0
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Herlev";11.5
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Hvidovre";7.5
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Høje-Taastrup";484.3
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Ishøj";360.8
